Fecha Corriente(A) Rapidez(M/Min)
2025/1/22 10:32:13 0.19
2025/1/22 10:32:13 0.20
2025/1/22 10:32:13 0.18
2025/1/22 10:32:13 0.18
2025/1/22 10:32:13 0.16
2025/1/22 10:32:14 0.18
2025/1/22 10:32:14 0.18
2025/1/22 10:32:14 0.17
2025/1/22 10:32:14 0.17
2025/1/22 10:32:14 0.18
2025/1/22 10:32:14 0.19
2025/1/22 10:32:14 0.18
2025/1/22 10:32:14 0.18
2025/1/22 10:32:14 0.19
2025/1/22 10:32:14 0.18
2025/1/22 10:32:14 0.20
2025/1/22 10:32:14 0.18
2025/1/22 10:32:14 0.20
2025/1/22 10:32:15 0.20
2025/1/22 10:32:15 0.17
2025/1/22 10:32:15 0.17
2025/1/22 10:32:15 0.18
2025/1/22 10:32:15 0.16
2025/1/22 10:32:15 0.18
2025/1/22 10:32:15 0.16
2025/1/22 10:32:15 0.21
2025/1/22 10:32:15 0.17
2025/3/6 10:48:42 0.98
2025/3/6 10:48:42 0.29
2025/3/6 10:48:42 0.19
2025/3/6 10:48:42 0.18
2025/3/6 10:48:42 0.21
2025/3/6 10:48:42 0.18
2025/3/6 10:48:42 0.21
2025/3/6 10:48:42 0.21
2025/3/6 10:48:42 0.18
2025/3/6 10:48:42 0.18
2025/3/6 10:48:42 0.19
2025/3/6 10:48:42 0.18
2025/3/6 10:48:42 0.19
2025/3/6 10:48:43 0.20
2025/3/6 10:48:43 0.18
2025/3/6 10:48:43 0.21
2025/3/6 10:48:43 0.19
2025/3/6 10:48:43 0.20
2025/3/6 10:48:43 0.19
2025/3/6 10:48:43 0.20
2025/3/6 10:48:43 0.18
2025/3/6 10:48:43 0.18
2025/3/6 10:48:43 0.21
2025/3/6 10:48:43 0.22
2025/3/6 10:48:43 0.21
2025/3/6 10:48:43 0.21
2025/3/6 10:48:44 0.19
2025/3/6 10:48:44 0.21
2025/3/6 10:48:44 0.18
2025/3/6 10:48:44 0.18
2025/3/6 10:48:44 0.21
2025/3/6 10:48:44 0.20
2025/3/6 10:48:44 0.19
2025/3/6 10:48:44 0.21
2025/3/6 10:48:44 0.18
2025/3/6 10:48:44 0.19
2025/3/6 10:48:44 0.21
2025/3/6 10:48:44 0.20
2025/3/6 10:48:44 0.22
2025/3/6 10:48:45 0.19
2025/3/6 10:48:45 0.20
2025/3/6 10:48:45 0.20
2025/3/6 10:48:45 0.20
2025/3/6 10:48:45 0.18
2025/3/6 10:48:45 0.17
2025/3/6 10:48:45 0.21
2025/3/6 10:48:45 0.21
2025/3/6 10:48:45 0.19
2025/3/6 10:48:45 0.23
2025/3/6 10:48:45 0.20
2025/3/6 10:48:45 0.21
2025/3/6 10:48:45 0.15
2025/3/6 10:48:46 0.20
2025/3/6 10:48:46 0.20
2025/3/6 10:48:46 0.19
2025/3/6 10:48:46 0.18
2025/3/6 10:48:46 0.19
2025/3/6 10:48:46 0.18
2025/3/6 10:48:46 0.22
2025/3/6 10:48:46 0.19
2025/3/6 10:48:46 0.21
2025/3/6 10:48:46 0.21
2025/3/6 10:48:46 0.20
2025/3/6 10:48:46 0.21
2025/3/6 10:48:46 0.20
2025/3/6 10:48:46 0.22
2025/3/6 10:48:47 0.21
2025/3/6 10:48:47 0.19
2025/3/6 10:48:47 0.22
2025/3/6 10:48:47 0.20
2025/3/6 10:48:47 0.24
2025/3/6 10:48:47 0.18
2025/3/6 10:48:47 0.19
2025/3/6 10:48:47 0.21
2025/3/6 10:48:47 0.21
2025/3/6 10:48:47 0.18
2025/3/6 10:48:47 0.20
2025/3/6 10:48:47 0.19
2025/3/6 10:48:47 0.19
2025/3/6 10:48:48 0.18
2025/3/6 10:48:48 0.18
2025/3/6 10:48:48 0.22
2025/3/6 10:48:48 0.19
2025/3/6 10:48:48 0.22
2025/3/6 10:48:48 0.20
2025/3/6 10:48:48 0.20
2025/3/6 10:48:48 0.21
2025/3/6 10:48:48 0.20
2025/3/6 10:48:48 0.19
2025/3/6 10:48:48 0.19
2025/3/6 10:48:48 0.22
2025/3/6 10:48:48 0.22
2025/3/6 10:48:49 0.21
2025/3/6 10:48:49 0.24
2025/3/6 10:48:49 0.22
2025/3/6 10:48:49 0.19
2025/3/6 10:48:49 0.24
2025/3/6 10:48:49 0.20
2025/3/6 10:48:49 0.19
2025/3/6 10:48:49 0.20
2025/3/6 10:48:49 0.19
2025/3/6 10:48:49 0.18
2025/3/6 10:48:49 0.19
2025/3/6 10:48:49 0.22
2025/3/6 10:48:49 0.17
2025/3/6 10:48:50 0.21
2025/3/6 10:48:50 0.19
2025/3/6 10:48:50 0.23
2025/3/6 10:48:50 0.18
2025/3/6 10:48:50 0.19
2025/3/6 10:48:50 0.20
2025/3/6 10:48:50 0.19
2025/3/6 10:48:50 0.17
2025/3/6 10:48:50 0.21
2025/3/6 10:48:50 0.18
2025/3/6 10:48:50 0.18
2025/3/6 10:48:50 0.20
2025/3/6 10:48:50 0.19
2025/3/6 10:48:51 0.20
2025/3/6 10:48:51 0.17
2025/3/6 10:48:51 0.18
2025/3/6 10:48:51 0.18
2025/3/6 10:48:51 0.19
2025/3/6 10:48:51 0.20
2025/3/6 10:48:51 0.15
2025/3/6 10:48:51 0.20
2025/3/6 10:48:51 0.19
2025/3/6 10:48:51 0.21
2025/3/6 10:48:51 0.14
2025/3/6 10:48:51 0.18
2025/3/6 10:48:51 0.19
2025/3/6 10:48:51 0.17
2025/3/6 10:48:52 0.16
2025/3/6 10:48:52 0.18
2025/3/6 10:48:52 0.19
2025/3/6 10:48:52 0.18
2025/3/6 10:48:52 0.18
2025/3/6 10:48:52 0.20
2025/3/6 10:48:52 0.21
2025/3/6 10:48:52 0.18
2025/3/6 10:48:52 0.19
2025/3/6 10:48:52 0.19
2025/3/6 10:48:52 0.20
2025/3/6 10:48:52 0.18
2025/3/6 10:48:52 0.21
2025/3/6 10:48:53 0.18
2025/3/6 10:48:53 0.21
2025/3/6 10:48:53 0.18
2025/3/6 10:48:53 0.19
2025/3/6 10:48:53 0.19
2025/3/6 10:48:53 0.21
2025/3/6 10:48:53 0.20
2025/3/6 10:48:53 0.20
2025/3/6 10:48:53 0.20
2025/3/6 10:48:53 0.23
2025/3/6 10:48:53 0.21
2025/3/6 10:48:53 0.21
2025/3/6 10:48:53 0.19
2025/3/6 10:48:54 0.21
2025/3/6 10:48:54 0.18
2025/3/6 10:48:54 0.20
2025/3/6 10:48:54 0.18
2025/3/6 10:48:54 0.22
2025/3/6 10:48:54 0.19
2025/3/6 10:48:54 0.20
2025/3/6 10:48:54 0.21
2025/3/6 10:48:54 0.21
2025/3/6 10:48:54 0.23
2025/3/6 10:48:54 0.20
2025/3/6 10:48:54 0.21
2025/3/6 10:48:54 0.20
2025/3/6 10:48:55 0.20
2025/3/6 10:48:55 0.20
2025/3/6 10:48:55 0.20
2025/3/6 10:48:55 0.20
2025/3/6 10:48:55 0.24
2025/3/6 10:48:55 0.18
2025/3/6 10:48:55 0.23
2025/3/6 10:48:55 0.20
2025/3/6 10:48:55 0.21
2025/3/6 10:48:55 0.18
2025/3/6 10:48:55 0.21
2025/3/6 10:48:55 0.22
2025/3/6 10:48:55 0.20
2025/3/6 10:48:55 0.25
2025/3/6 10:48:56 0.19
2025/3/6 10:48:56 0.22
2025/3/6 10:48:56 0.21
2025/3/6 10:48:56 0.19
2025/3/6 10:48:56 0.20
2025/3/6 10:48:56 0.23
2025/3/6 10:48:56 0.22
2025/3/6 10:48:56 0.19
2025/3/6 10:48:56 0.21
2025/3/6 10:48:56 0.23
2025/3/6 10:48:56 0.18
2025/3/6 10:48:56 0.21
2025/3/6 10:48:56 0.22
2025/3/6 10:48:57 0.18
2025/3/6 10:48:57 0.22
2025/3/6 10:48:57 0.18
2025/3/6 10:48:57 0.20
2025/3/6 10:48:57 0.20
2025/3/6 10:48:57 0.21
2025/3/6 10:48:57 0.20
2025/3/6 10:48:57 0.19
2025/3/6 10:48:57 0.21
2025/3/6 10:48:57 0.20
2025/3/6 10:48:57 0.21
2025/3/6 10:48:57 0.20
2025/3/6 10:48:57 0.21
2025/3/6 10:48:58 0.20
2025/3/6 10:48:58 0.20
2025/3/6 10:48:58 0.20
2025/3/6 10:48:58 0.21
2025/3/6 10:48:58 0.19
2025/3/6 10:48:58 0.21
2025/3/6 10:48:58 0.20
2025/3/6 10:48:58 0.21
2025/3/6 10:48:58 0.22
2025/3/6 10:48:58 0.21
2025/3/6 10:48:58 0.21
2025/3/6 10:48:58 0.22
2025/3/6 10:48:58 0.21
2025/3/6 10:48:59 0.20
2025/3/6 10:48:59 0.18
2025/3/6 10:48:59 0.22
2025/3/6 10:48:59 0.17
2025/3/6 10:48:59 0.20
2025/3/6 10:48:59 0.19
2025/3/6 10:48:59 0.20
2025/3/6 10:48:59 0.18
2025/3/6 10:48:59 0.21
2025/3/6 10:48:59 0.18
2025/3/6 10:48:59 0.18
2025/3/6 10:48:59 0.19
2025/3/6 10:48:59 0.21
2025/3/6 10:49:0 0.22
2025/3/6 10:49:0 0.20
2025/3/6 10:49:0 0.22
2025/3/6 10:49:0 0.18
2025/3/6 10:49:0 0.19
2025/3/6 10:49:0 0.20
2025/3/6 10:49:0 0.22
2025/3/6 10:49:0 0.21
2025/3/6 10:49:0 0.20
2025/3/6 10:49:0 0.19
2025/3/6 10:49:0 0.18
2025/3/6 10:49:0 0.15
2025/3/6 10:49:0 0.18
2025/3/6 10:49:0 0.17
2025/3/6 10:49:1 0.18
2025/3/6 10:49:1 0.15
2025/3/6 10:49:1 0.17
2025/3/6 10:49:1 0.17
2025/3/6 10:49:1 0.20
2025/3/6 10:49:1 0.18
2025/3/6 10:49:1 0.16
2025/3/6 10:49:1 0.16
2025/3/6 10:49:1 0.20
2025/3/6 10:49:1 0.20
2025/3/6 10:49:1 0.22
2025/3/6 10:49:1 0.14
2025/3/6 10:49:1 0.19
2025/3/6 10:49:2 0.17
2025/3/6 10:49:2 0.17
2025/3/6 10:49:2 0.19
2025/3/6 10:49:2 0.20
2025/3/6 10:49:2 0.19
2025/3/6 10:49:2 0.18
2025/3/6 10:49:2 0.16
2025/3/6 10:49:2 0.20
2025/3/6 10:49:2 0.18
2025/3/6 10:49:2 0.18
2025/3/6 10:49:2 0.20
2025/3/6 10:49:2 0.20
2025/3/6 10:49:2 0.17
2025/3/6 10:49:3 0.17
2025/3/6 10:49:3 0.19
2025/3/6 10:49:3 0.16
2025/3/6 10:49:3 0.21
2025/3/6 10:49:3 0.19
2025/3/6 10:49:3 0.18
2025/3/6 10:49:3 0.21
2025/3/6 10:49:3 0.16
2025/3/6 10:49:3 0.19
2025/3/6 10:49:3 0.19
2025/3/6 10:49:3 0.18
2025/3/6 10:49:3 0.18
2025/3/6 10:49:3 0.18
2025/3/6 10:49:4 0.17
2025/3/6 10:49:4 0.18
2025/3/6 10:49:4 0.19
2025/3/6 10:49:4 0.19
2025/3/6 10:49:4 0.18
2025/3/6 10:49:4 0.17
2025/3/6 10:49:4 0.17
2025/3/6 10:49:4 0.19
2025/3/6 10:49:4 0.19
2025/3/6 10:49:4 0.17
2025/3/6 10:49:4 0.20
2025/3/6 10:49:4 0.19
2025/3/6 10:49:4 0.18
2025/3/6 10:49:4 0.19
2025/3/6 10:49:5 0.19
2025/3/6 10:49:5 0.23
2025/3/6 10:49:5 0.20
2025/3/6 10:49:5 0.19
2025/3/6 10:49:5 0.19
2025/3/6 10:49:5 0.18
2025/3/6 10:49:5 0.18
2025/3/6 10:49:5 0.19
2025/3/6 10:49:5 0.18
2025/3/6 10:49:5 0.15
2025/3/6 10:49:5 0.19
2025/3/6 10:49:5 0.19
2025/3/6 10:49:5 0.18
2025/3/6 10:49:6 0.18
2025/3/6 10:49:6 0.18
2025/3/6 10:49:6 0.16
2025/3/6 10:49:6 0.20
2025/3/6 10:49:6 0.17
2025/3/6 10:49:6 0.16
2025/3/6 10:49:6 0.20
2025/3/6 10:49:6 0.19
2025/3/6 10:49:6 0.20
2025/3/6 10:49:6 0.20
2025/3/6 10:49:6 0.23
2025/3/6 10:49:6 0.19
2025/3/6 10:49:6 0.18
2025/3/6 10:49:7 0.18
2025/3/6 10:49:7 0.20
2025/3/6 10:49:7 0.18
2025/3/6 10:49:7 0.20
2025/3/6 10:49:7 0.18
2025/3/6 10:49:7 0.19
2025/3/6 10:49:7 0.18
2025/3/6 10:49:7 0.18
2025/3/6 10:49:7 0.19
2025/3/6 10:49:7 0.19
2025/3/6 10:49:7 0.20
2025/3/6 10:49:7 0.19
2025/3/6 10:49:7 0.19
2025/3/6 10:49:8 0.20
2025/3/6 10:49:8 0.20
2025/3/6 10:49:8 0.16
2025/3/6 10:49:8 0.20
2025/3/6 10:49:8 0.19
2025/3/6 10:49:8 0.22
2025/3/6 10:49:8 0.20
2025/3/6 10:49:8 0.19
2025/3/6 10:49:8 0.17
2025/3/6 10:49:8 0.20
2025/3/6 10:49:8 0.17
2025/3/6 10:49:8 0.20
2025/3/6 10:49:8 0.20
2025/3/6 10:49:8 0.19
2025/3/6 10:49:9 0.19
2025/3/6 10:49:9 0.19
2025/3/6 10:49:9 0.19
2025/3/6 10:49:9 0.19
2025/3/6 10:49:9 0.19
2025/3/6 10:49:9 0.19
2025/3/6 10:49:9 0.21
2025/3/6 10:49:9 0.17
2025/3/6 10:49:9 0.17
2025/3/6 10:49:9 0.20
2025/3/6 10:49:9 0.19
2025/3/6 10:49:9 0.21
2025/3/6 10:49:9 0.20
2025/3/6 10:49:10 0.19
2025/3/6 10:49:10 0.20
2025/3/6 10:49:10 0.20
2025/3/6 10:49:10 0.20
2025/3/6 10:49:10 0.19
2025/3/6 10:49:10 0.18
2025/3/6 10:49:10 0.20
2025/3/6 10:49:10 0.20
2025/3/6 10:49:10 0.19
2025/3/6 10:49:10 0.18
2025/3/6 10:49:10 0.18
2025/3/6 10:49:10 0.20
2025/3/6 10:49:10 0.18
2025/3/6 10:49:11 0.20
2025/3/6 10:49:11 0.19
2025/3/6 10:49:11 0.19
2025/3/6 10:49:11 0.20
2025/3/6 10:49:11 0.16
2025/3/6 10:49:11 0.21
2025/3/6 10:49:11 0.20
2025/3/6 10:49:11 0.19
2025/3/6 10:49:11 0.21
2025/3/6 10:49:11 0.17
2025/3/6 10:49:11 0.18
2025/3/6 10:49:11 0.19
2025/3/6 10:49:11 0.20
2025/3/6 10:49:12 0.20
2025/3/6 10:49:12 0.18
2025/3/6 10:49:12 0.20
2025/3/6 10:49:12 0.22
2025/3/6 10:49:12 0.17
2025/3/6 10:49:12 0.20
2025/3/6 10:49:12 0.19
2025/3/6 10:49:12 0.20
2025/3/6 10:49:12 0.20
2025/3/6 10:49:12 0.19
2025/3/6 10:49:12 0.22
2025/3/6 10:49:12 0.21
2025/3/6 10:49:12 0.18
2025/3/6 10:49:13 0.21
2025/3/6 10:49:13 0.18
2025/3/6 10:49:13 0.17
2025/3/6 10:49:13 0.21
2025/3/6 10:49:13 0.18
2025/3/6 10:49:13 0.18
2025/3/6 10:49:13 0.18
2025/3/6 10:49:13 0.24
2025/3/6 10:49:13 0.21
2025/3/6 10:49:13 0.21
2025/3/6 10:49:13 0.21
2025/3/6 10:49:13 0.20
2025/3/6 10:49:13 0.20
2025/3/6 10:49:13 0.22
2025/3/6 10:49:14 0.21
2025/3/6 10:49:14 0.21
2025/3/6 10:49:14 0.22
2025/3/6 10:49:14 0.19
2025/3/6 10:49:14 0.21
2025/3/6 10:49:14 0.20
2025/3/6 10:49:14 0.20
2025/3/6 10:49:14 0.20
2025/3/6 10:49:14 0.21
2025/3/6 10:49:14 0.20
2025/3/6 10:49:14 0.20
2025/3/6 10:49:14 0.22
2025/3/6 10:49:14 0.21
2025/3/6 10:49:15 0.21
2025/3/6 10:49:15 0.21
2025/3/6 10:49:15 0.22
2025/3/6 10:49:15 0.21
2025/3/6 10:49:15 0.21
2025/3/6 10:49:15 0.18
2025/3/6 10:49:15 0.20
2025/3/6 10:49:15 0.18
2025/3/6 10:49:15 0.20
2025/3/6 10:49:15 0.20
2025/3/6 10:49:15 0.21
2025/3/6 10:49:15 0.19
2025/3/6 10:49:15 0.19
2025/3/6 10:49:16 0.20
2025/3/6 10:49:16 0.19
2025/3/6 10:49:16 0.21
2025/3/6 10:49:16 0.19
2025/3/6 10:49:16 0.21
2025/3/6 10:49:16 0.17
2025/3/6 10:49:16 0.21
2025/3/6 10:49:16 0.20
2025/3/6 10:49:16 0.18
2025/3/6 10:49:16 0.19
2025/3/6 10:49:16 0.20
2025/3/6 10:49:16 0.16
2025/3/6 10:49:16 0.21
2025/3/6 10:49:17 0.21
2025/3/6 10:49:17 0.21
2025/3/6 10:49:17 0.18
2025/3/6 10:49:17 0.19
2025/3/6 10:49:17 0.19
2025/3/6 10:49:17 0.18
2025/3/6 10:49:17 0.22
2025/3/6 10:49:17 0.19
2025/3/6 10:49:17 0.17
2025/3/6 10:49:17 0.20
2025/3/6 10:49:17 0.21
2025/3/6 10:49:17 0.18
2025/3/6 10:49:17 0.20
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.19
2025/3/6 10:49:18 0.19
2025/3/6 10:49:18 0.22
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.21
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.20
2025/3/6 10:49:18 0.20
2025/3/6 10:49:19 0.20
2025/3/6 10:49:19 0.18
2025/3/6 10:49:19 0.17
2025/3/6 10:49:19 0.19
2025/3/6 10:49:19 0.19
2025/3/6 10:49:19 0.18
2025/3/6 10:49:19 0.21
2025/3/6 10:49:19 0.22
2025/3/6 10:49:19 0.18
2025/3/6 10:49:19 0.20
2025/3/6 10:49:19 0.20
2025/3/6 10:49:19 0.21
2025/3/6 10:49:19 0.21
2025/3/6 10:49:19 0.21
2025/3/6 10:49:20 0.21
2025/3/6 10:49:20 0.17
2025/3/6 10:49:20 0.19
2025/3/6 10:49:20 0.18
2025/3/6 10:49:20 0.21
2025/3/6 10:49:20 0.18
2025/3/6 10:49:20 0.21
2025/3/6 10:49:20 0.18
2025/3/6 10:49:20 0.20
2025/3/6 10:49:20 0.18
2025/3/6 10:49:20 0.20
2025/3/6 10:49:20 0.17
2025/3/6 10:49:20 0.20
2025/3/6 10:49:21 0.19
2025/3/6 10:49:21 0.21
2025/3/6 10:49:21 0.19
2025/3/6 10:49:21 0.19
2025/3/6 10:49:21 0.19
2025/3/6 10:49:21 0.21
2025/3/6 10:49:21 0.19
2025/3/6 10:49:21 0.21
2025/3/6 10:49:21 0.18
2025/3/6 10:49:21 0.21
2025/3/6 10:49:21 0.21
2025/3/6 10:49:21 0.20
2025/3/6 10:49:21 0.21
2025/3/6 10:49:22 0.21
2025/3/6 10:49:22 0.20
2025/3/6 10:49:22 0.19
2025/3/6 10:49:22 0.22
2025/3/6 10:49:22 0.18
2025/3/6 10:49:22 0.20
2025/3/6 10:49:22 0.19
2025/3/6 10:49:22 0.18
2025/3/6 10:49:22 0.21
2025/3/6 10:49:22 0.20
2025/3/6 10:49:22 0.19
2025/3/6 10:49:22 0.20
2025/3/6 10:49:22 0.20
2025/3/6 10:49:23 0.20
2025/3/6 10:49:23 0.18
2025/3/6 10:49:23 0.19
2025/3/6 10:49:23 0.20
2025/3/6 10:49:23 0.21
2025/3/6 10:49:23 0.18
2025/3/6 10:49:23 0.21
2025/3/6 10:49:23 0.20
2025/3/6 10:49:23 0.22
2025/3/6 10:49:23 0.19
2025/3/6 10:49:23 0.22
2025/3/6 10:49:23 0.20
2025/3/6 10:49:23 0.21
2025/3/6 10:49:23 0.18
2025/3/6 10:49:24 0.22
2025/3/6 10:49:24 0.22
2025/3/6 10:49:24 0.18
2025/3/6 10:49:24 0.17
2025/3/6 10:49:24 0.19
2025/3/6 10:49:24 0.21
2025/3/6 10:49:24 0.18
2025/3/6 10:49:24 0.19
2025/3/6 10:49:24 0.18
2025/3/6 10:49:24 0.19
2025/3/6 10:49:24 0.18
2025/3/6 10:49:24 0.16
2025/3/6 10:49:24 0.17
2025/3/6 10:49:25 0.20
2025/3/6 10:49:25 0.19
2025/3/6 10:49:25 0.19
2025/3/6 10:49:25 0.22
2025/3/6 10:49:25 0.20
2025/3/6 10:49:25 0.17
2025/3/6 10:49:25 0.16
2025/3/6 10:49:25 0.20
2025/3/6 10:49:25 0.18
2025/3/6 10:49:25 0.17
2025/3/6 10:49:25 0.20
2025/3/6 10:49:25 0.16
2025/3/6 10:49:25 0.18
2025/3/6 10:49:26 0.19
2025/3/6 10:49:26 0.18
2025/3/6 10:49:26 0.18
2025/3/6 10:49:26 0.19
2025/3/6 10:49:26 0.21
2025/3/6 10:49:26 0.19
2025/3/6 10:49:26 0.17
2025/3/6 10:49:26 0.18
2025/3/6 10:49:26 0.19
2025/3/6 10:49:26 0.18
2025/3/6 10:49:26 0.19
2025/3/6 10:49:26 0.20
2025/3/6 10:49:26 0.19
2025/3/6 10:49:27 0.18
2025/3/6 10:49:27 0.18
2025/3/6 10:49:27 0.17
2025/3/6 10:49:27 0.19
2025/3/6 10:49:27 0.19
2025/3/6 10:49:27 0.17
2025/3/6 10:49:27 0.18
2025/3/6 10:49:27 0.19
2025/3/6 10:49:27 0.19
2025/3/6 10:49:27 0.18
2025/3/6 10:49:27 0.17
2025/3/6 10:49:27 0.16
2025/3/6 10:49:27 0.20
2025/3/6 10:49:28 0.17
2025/3/6 10:49:28 0.18
2025/3/6 10:49:28 0.20
2025/3/6 10:49:28 0.20
2025/3/6 10:49:28 0.15
2025/3/6 10:49:28 0.19
2025/3/6 10:49:28 0.20
2025/3/6 10:49:28 0.18
2025/3/6 10:49:28 0.19
2025/3/6 10:49:28 0.16
2025/3/6 10:49:28 0.20
2025/3/6 10:49:28 0.17
2025/3/6 10:49:28 0.19
2025/3/6 10:49:28 0.20
2025/3/6 10:49:29 0.17
2025/3/6 10:49:29 0.16
2025/3/6 10:49:29 0.18
2025/3/6 10:49:29 0.18
2025/3/6 10:49:29 0.21
2025/3/6 10:49:29 0.18
2025/3/6 10:49:29 0.19
2025/3/6 10:49:29 0.20
2025/3/6 10:49:29 0.19
2025/3/6 10:49:29 0.20
2025/3/6 10:49:29 0.17
2025/3/6 10:49:29 0.18
2025/3/6 10:49:29 0.20
2025/3/6 10:49:30 0.19
2025/3/6 10:49:30 0.20
2025/3/6 10:49:30 0.19
2025/3/6 10:49:30 0.19
2025/3/6 10:49:30 0.19
2025/3/6 10:49:30 0.20
2025/3/6 10:49:30 0.18
2025/3/6 10:49:30 0.19
2025/3/6 10:49:30 0.19
2025/3/6 10:49:30 0.20
2025/3/6 10:49:30 0.15
2025/3/6 10:49:30 0.20
2025/3/6 10:49:30 0.15
2025/3/6 10:49:31 0.20
2025/3/6 10:49:31 0.17
2025/3/6 10:49:31 0.21
2025/3/6 10:49:31 0.19
2025/3/6 10:49:31 0.20
2025/3/6 10:49:31 0.18
2025/3/6 10:49:31 0.21
2025/3/6 10:49:31 0.20
2025/3/6 10:49:31 0.18
2025/3/6 10:49:31 0.20
2025/3/6 10:49:31 0.21
2025/3/6 10:49:31 0.19
2025/3/6 10:49:31 0.20
2025/3/6 10:49:32 0.20
2025/3/6 10:49:32 0.20
2025/3/6 10:49:32 0.17
2025/3/6 10:49:32 0.18
2025/3/6 10:49:32 0.20
2025/3/6 10:49:32 0.21
2025/3/6 10:49:32 0.19
2025/3/6 10:49:32 0.20
2025/3/6 10:49:32 0.20
2025/3/6 10:49:32 0.20
2025/3/6 10:49:32 0.24
2025/3/6 10:49:32 0.18
2025/3/6 10:49:32 0.21
2025/3/6 10:49:33 0.18
2025/3/6 10:49:33 0.20
2025/3/6 10:49:33 0.19
2025/3/6 10:49:33 0.23
2025/3/6 10:49:33 0.18
2025/3/6 10:49:33 0.18
2025/3/6 10:49:33 0.18
2025/3/6 10:49:33 0.20
2025/3/6 10:49:33 0.19
2025/3/6 10:49:33 0.22
2025/3/6 10:49:33 0.19
2025/3/6 10:49:33 0.22
2025/3/6 10:49:33 0.21
2025/3/6 10:49:34 0.20
2025/3/6 10:49:34 0.21
2025/3/6 10:49:34 0.18
2025/3/6 10:49:34 0.21
2025/3/6 10:49:34 0.19
2025/3/6 10:49:34 0.17
2025/3/6 10:49:34 0.22
2025/3/6 10:49:34 0.20
2025/3/6 10:49:34 0.20
2025/3/6 10:49:34 0.20
2025/3/6 10:49:34 0.21
2025/3/6 10:49:34 0.19
2025/3/6 10:49:34 0.22
2025/3/6 10:49:34 0.18
2025/3/6 10:49:35 0.21
2025/3/6 10:49:35 0.21
2025/3/6 10:49:35 0.22
2025/3/6 10:49:35 0.21
2025/3/6 10:49:35 0.19
2025/3/6 10:49:35 0.21
2025/3/6 10:49:35 0.20
2025/3/6 10:49:35 0.20
2025/3/6 10:49:35 0.22
2025/3/6 10:49:35 0.19
2025/3/6 10:49:35 0.20
2025/3/6 10:49:35 0.19
2025/3/6 10:49:35 0.21
2025/3/6 10:49:36 0.21
2025/3/6 10:49:36 0.22
2025/3/6 10:49:36 0.23
2025/3/6 10:49:36 0.19
2025/3/6 10:49:36 0.23
2025/3/6 10:49:36 0.21
2025/3/6 10:49:36 0.21
2025/3/6 10:49:36 0.19
2025/3/6 10:49:36 0.22
2025/3/6 10:49:36 0.20
2025/3/6 10:49:36 0.22
2025/3/6 10:49:36 0.22
2025/3/6 10:49:36 0.21
2025/3/6 10:49:37 0.18
2025/3/6 10:49:37 0.19
2025/3/6 10:49:37 0.18
2025/3/6 10:49:37 0.18
2025/3/6 10:49:37 0.20
2025/3/6 10:49:37 0.21
2025/3/6 10:49:37 0.22
2025/3/6 10:49:37 0.19
2025/3/6 10:49:37 0.22
2025/3/6 10:49:37 0.20
2025/3/6 10:49:37 0.20
2025/3/6 10:49:37 0.22
2025/3/6 10:49:37 0.22
2025/3/6 10:49:38 0.20
2025/3/6 10:49:38 0.18
2025/3/6 10:49:38 0.19
2025/3/6 10:49:38 0.19
2025/3/6 10:49:38 0.22
2025/3/6 10:49:38 0.22
2025/3/6 10:49:38 0.19
2025/3/6 10:49:38 0.18
2025/3/6 10:49:38 0.20
2025/3/6 10:49:38 0.20
2025/3/6 10:49:38 0.20
2025/3/6 10:49:38 0.25
2025/3/6 10:49:38 0.20
2025/3/6 10:49:39 0.22
2025/3/6 10:49:39 0.21
2025/3/6 10:49:39 0.21
2025/3/6 10:49:39 0.20
2025/3/6 10:49:39 0.21
2025/3/6 10:49:39 0.20
2025/3/6 10:49:39 0.23
2025/3/6 10:49:39 0.21
2025/3/6 10:49:39 0.20
2025/3/6 10:49:39 0.17
2025/3/6 10:49:39 0.18
2025/3/6 10:49:39 0.17
2025/3/6 10:49:39 0.17
2025/3/6 10:49:39 0.16
2025/3/6 10:49:40 0.17
2025/3/6 10:49:40 0.16
2025/3/6 10:49:40 0.15
2025/3/6 10:49:40 0.17
2025/3/6 10:49:40 0.18
2025/3/6 10:49:40 0.18
2025/3/6 10:49:40 0.16
2025/3/6 10:49:40 0.19
2025/3/6 10:49:40 0.17
2025/3/6 10:49:40 0.16
2025/3/6 10:49:40 0.16
2025/3/6 10:49:40 0.15
2025/3/6 10:49:40 0.18
2025/3/6 10:49:41 0.17
2025/3/6 10:49:41 0.16
2025/3/6 10:49:41 0.19
2025/3/6 10:49:41 0.16
2025/3/6 10:49:41 0.16
2025/3/6 10:49:41 0.18
2025/3/6 10:49:41 0.16
2025/3/6 10:49:41 0.19
2025/3/6 10:49:41 0.17
2025/3/6 10:49:41 0.19
2025/3/6 10:49:41 0.17
2025/3/6 10:49:41 0.18
2025/3/6 10:49:41 0.19
2025/3/6 10:49:42 0.18
2025/3/6 10:49:42 0.22
2025/3/6 10:49:42 0.18
